GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000256139,12,109549023,109563399,5,2,46350,-0.86506,0.8065
ENSG00000076555,12,109554400,109706031,480,76,45842,0.1478,0.44125
ENSG00000139445,12,109715784,109747025,32,11,45613,-0.4203,0.66287
ENSG00000174527,12,109785708,109886176,143,37,46274,-0.41985,0.6627
ENSG00000256560,12,109791888,109797293,26,9,46262,-1.0015,0.84172
ENSG00000255655,12,109883215,109885302,15,7,46199,-0.68208,0.7524
ENSG00000110906,12,109886461,109915349,48,8,46045,0.26094,0.39707
ENSG00000151148,12,109915207,109974510,228,36,46104,1.4514,0.073339
ENSG00000139428,12,109991542,110011679,23,5,46350,-0.47031,0.68093
ENSG00000200274,12,110005780,110005920,6,3,46021,-0.10383,0.54135
ENSG00000110921,12,110011610,110035922,123,22,46299,1.6733,0.047139
ENSG00000200794,12,110100668,110100988,32,15,46350,0.12169,0.45157
ENSG00000139438,12,110152033,110208312,357,38,46183,0.88755,0.18739
ENSG00000255650,12,110171971,110211313,103,17,45979,0.089606,0.4643
ENSG00000111199,12,110220890,110271206,71,24,45978,0.93184,0.17571
ENSG00000263510,12,110271153,110271241,47,12,46338,0.15036,0.44024
ENSG00000139433,12,110288748,110318293,10,5,46240,1.2869,0.099066
ENSG00000256351,12,110297572,110298225,12,4,45405,1.195,0.11605
ENSG00000241413,12,110304021,110304314,2,1,46350,2.0017,0.022661
ENSG00000249094,12,110318481,110326272,10,4,46240,1.8772,0.030244
ENSG00000139437,12,110338085,110355874,16,5,46281,1.776,0.037867
ENSG00000139436,12,110367597,110434194,52,9,46295,2.7698,0.0028042
ENSG00000277299,12,110386194,110386834,3,1,46350,2.5056,0.0061121
ENSG00000280426,12,110435224,110436932,8,3,46350,1.6802,0.046463
ENSG00000076513,12,110437328,110477568,109,18,46047,1.037,0.14987
ENSG00000174456,12,110464833,110511491,178,25,46079,0.73841,0.23013
ENSG00000277595,12,110470050,110470608,8,5,46350,1.3843,0.083135
ENSG00000279360,12,110494721,110495080,4,2,46212,1.0557,0.14556
ENSG00000122970,12,110562140,110656602,300,20,46087,-0.49859,0.69096
ENSG00000174437,12,110718561,110788895,205,27,45938,-0.27838,0.60964
ENSG00000264626,12,110798255,110798551,2,1,46074,0.04672,0.48137
ENSG00000196510,12,110810705,110841535,280,22,46052,0.17519,0.43047
ENSG00000258210,12,110825268,110883353,10,4,46240,0.32443,0.37281
ENSG00000258011,12,110867764,110868087,6,2,46074,-0.088096,0.5351
ENSG00000111229,12,110872630,110888212,109,23,46217,-0.14085,0.556
ENSG00000111231,12,110890289,110906526,60,9,45555,0.3361,0.3684
ENSG00000241680,12,110898793,110899167,6,3,45975,0.71289,0.23796
ENSG00000204856,12,110906169,110928190,10,5,43785,0.75897,0.22394
ENSG00000111237,12,110928902,110939922,45,11,46140,-0.33476,0.6311
ENSG00000202335,12,110934157,110934226,2,1,46074,1.1942,0.11619
ENSG00000278993,12,110939419,110941246,7,3,46192,0.49429,0.31055
ENSG00000151164,12,110940005,110969891,104,22,46231,-0.20289,0.58039
ENSG00000196850,12,110971050,111021125,22,8,45631,-0.25058,0.59893
ENSG00000204852,12,111051832,111087235,45,7,45849,0.16557,0.43425
ENSG00000263537,12,111063452,111063722,7,3,45789,-0.12995,0.5517
ENSG00000122986,12,111065646,111127583,34,8,46063,1.5488,0.060715
ENSG00000186298,12,111157485,111180744,16,4,45851,1.2809,0.10011
ENSG00000279925,12,111182354,111184011,5,2,45900,0.093359,0.46281
ENSG00000257268,12,111269583,111283767,35,13,46303,0.73395,0.23149
ENSG00000241286,12,111279342,111280191,26,9,46329,0.61819,0.26822
ENSG00000173093,12,111284764,111345339,141,26,46222,0.25237,0.40038
ENSG00000111245,12,111348623,111358381,90,15,46254,-0.33019,0.62937
ENSG00000185847,12,111374389,111396012,169,24,46138,-1.2022,0.88535
ENSG00000258240,12,111389487,111395616,10,2,46236,-0.72954,0.76716
ENSG00000111249,12,111471828,111788358,268,25,46028,-0.45166,0.67424
ENSG00000221259,12,111511772,111511893,18,5,46289,0.36614,0.35713
ENSG00000253080,12,111777331,111777425,5,2,46350,0.2221,0.41212
ENSG00000198324,12,111798455,111806925,29,6,45911,1.299,0.096964
ENSG00000257595,12,111807086,111841114,9,3,46350,1.1863,0.11774
ENSG00000257539,12,111819671,111823442,94,15,45950,0.3639,0.35796
ENSG00000111252,12,111843752,111889427,7,3,46350,1.7498,0.040074
ENSG00000204842,12,111890018,112037480,62,14,45947,0.58338,0.27982
ENSG00000272215,12,112002625,112002687,3,1,46350,0.97646,0.16442
ENSG00000238168,12,112019183,112019577,1,1,46350,0.90853,0.1818
ENSG00000258099,12,112037302,112038060,5,2,46350,0.8934,0.18582
ENSG00000089234,12,112079950,112123790,50,9,46232,1.2566,0.10446
ENSG00000258359,12,112107656,112108166,2,1,46350,-1.1108,0.86667
ENSG00000111271,12,112123875,112194901,43,8,45966,0.2652,0.39543
ENSG00000257767,12,112191694,112229222,3,1,46350,1.1591,0.12321
ENSG00000111275,12,112204691,112255333,62,8,45810,0.80441,0.21058
ENSG00000234608,12,112277568,112280706,7,1,46350,1.0473,0.14747
ENSG00000089022,12,112279782,112340042,35,3,46280,1.0888,0.13811
ENSG00000244060,12,112317142,112318053,8,1,46350,1.4226,0.077427
ENSG00000229186,12,112337067,112339195,6,1,46350,0.94103,0.17335
ENSG00000226469,12,112364822,112366821,7,1,46350,0.11534,0.45409
ENSG00000198270,12,112369086,112450943,34,3,46113,1.0628,0.14393
ENSG00000258373,12,112430800,112431679,3,1,46350,1.1006,0.13554
ENSG00000257624,12,112438543,112438789,6,2,46350,0.34653,0.36447
ENSG00000089248,12,112451120,112461255,66,11,46323,-0.11407,0.54541
ENSG00000274227,12,112456608,112457234,1,1,46350,-1.7039,0.9558
ENSG00000111300,12,112464493,112546826,82,12,45829,0.0073239,0.49708
ENSG00000266370,12,112475403,112475519,1,1,46350,-1.173,0.8796
ENSG00000258323,12,112501713,112503559,5,2,46350,0.046913,0.48129
ENSG00000200688,12,112506908,112507013,7,4,45846,1.0589,0.14481
ENSG00000135148,12,112563305,112591413,13,6,46012,0.36805,0.35642
ENSG00000200135,12,112587164,112587276,1,1,46350,-0.09993,0.5398
ENSG00000173064,12,112597992,112820243,156,16,46240,-0.08953,0.53567
ENSG00000257494,12,112694604,112696895,2,1,46350,-0.22817,0.59024
ENSG00000201428,12,112704881,112705198,3,1,46350,0.64146,0.26061
ENSG00000213152,12,112739674,112740467,16,5,46125,-0.48556,0.68636
ENSG00000257658,12,112759563,112760893,17,4,46350,0.71787,0.23642
ENSG00000089009,12,112843003,112847445,11,4,46350,-0.37134,0.64481
ENSG00000179295,12,112856713,112947717,319,43,46037,0.90158,0.18364
ENSG00000089169,12,113012901,113336686,50,22,45405,1.7393,0.040991
ENSG00000089127,12,113344582,113371027,41,13,46107,2.1672,0.01511
ENSG00000257452,12,113345433,113455556,13,3,45994,0.82451,0.20483
ENSG00000111331,12,113376157,113411054,104,24,45060,1.0093,0.15641
ENSG00000111335,12,113416200,113449528,85,16,46180,1.7223,0.042504
ENSG00000258159,12,113453412,113453903,18,4,45781,0.68924,0.24534
ENSG00000242461,12,113491867,113492240,5,2,46350,1.2619,0.10349
ENSG00000135144,12,113495495,113535833,145,26,45581,1.3499,0.088525
ENSG00000111344,12,113536624,113574044,121,27,45299,1.695,0.045037
ENSG00000186710,12,113587663,113597081,95,14,45401,1.9064,0.028299
ENSG00000199899,12,113594570,113594666,4,1,46350,-0.69866,0.75762
ENSG00000123064,12,113594979,113623284,34,7,46245,0.75983,0.22368
ENSG00000201208,12,113616228,113616324,3,1,46350,-1.1918,0.88333
ENSG00000139405,12,113623331,113630173,48,12,46174,-0.48658,0.68672
ENSG00000257286,12,113623429,113629966,6,2,46350,-1.5455,0.93889
ENSG00000166578,12,113633246,113658899,126,30,46172,1.0386,0.14949
ENSG00000186815,12,113659243,113736390,83,10,46129,-0.45023,0.67373
ENSG00000277566,12,113687271,113687847,4,1,46350,-0.47489,0.68257
ENSG00000089060,12,113736564,113772925,138,18,46127,-0.6956,0.75666
ENSG00000151176,12,113796371,113829430,23,7,46350,1.3516,0.088246
ENSG00000135094,12,113830250,113841693,99,13,46248,0.26388,0.39594
ENSG00000139410,12,113860042,113876081,232,28,46219,0.721,0.23545
ENSG00000089116,12,113899839,113909877,429,68,46227,0.71898,0.23608
ENSG00000257935,12,113909808,113918429,8,1,46350,1.9988,0.022817
ENSG00000238487,12,114040596,114040658,22,4,46214,1.5996,0.054845
ENSG00000249550,12,114117264,114211488,314,41,46236,0.53388,0.29671
ENSG00000257231,12,114227347,114227612,94,16,46325,1.7681,0.038523
ENSG00000122965,12,114254547,114404176,400,68,46242,2.6465,0.0040667
ENSG00000257359,12,114370374,114375060,3,2,46350,0.13008,0.44825
ENSG00000257603,12,114514938,114517707,10,4,46350,0.49528,0.3102
ENSG00000257997,12,114518186,114551294,14,6,46025,0.4202,0.33717
ENSG00000257300,12,114535487,114536028,8,5,46160,0.6697,0.25152
ENSG00000257915,12,114542347,114543736,8,3,46160,1.2273,0.10986
ENSG00000257476,12,114676775,114679575,11,3,46350,0.10847,0.45681
ENSG00000089225,12,114791736,114846247,13,4,45455,0.52451,0.29996
ENSG00000255399,12,114845996,114850636,14,5,46350,0.98719,0.16178
ENSG00000222982,12,114942681,114942992,48,10,46350,0.82122,0.20576
ENSG00000255830,12,114986659,114987657,46,11,46084,0.95358,0.17015
ENSG00000258244,12,115025999,115026607,15,5,46350,-0.8478,0.80173
ENSG00000258254,12,115059566,115060727,93,24,46317,-0.95414,0.82999
ENSG00000199220,12,115095754,115095867,102,24,46239,0.56328,0.28662
ENSG00000135111,12,115108059,115121969,209,38,46212,-0.87452,0.80908
ENSG00000257817,12,115151616,115205762,336,57,46194,-0.1612,0.56403
ENSG00000252459,12,115175509,115175603,42,16,46174,-0.59377,0.72367
ENSG00000257517,12,115206479,115209656,15,5,46350,-0.6735,0.74969
ENSG00000283459,12,115332437,115336334,10,3,46350,-1.344,0.91053
ENSG00000257958,12,115515130,115517958,4,2,46350,-0.20734,0.58213
ENSG00000257519,12,115700975,115708401,20,6,46274,-0.56699,0.71464
ENSG00000271579,12,115737393,115738513,4,2,46350,-0.15378,0.56111
ENSG00000276308,12,115756462,115758210,23,5,46350,0.7318,0.23214
ENSG00000276972,12,115769951,115770371,12,2,46166,0.37244,0.35478
ENSG00000257726,12,115800817,115802550,7,4,45822,-1.7537,0.96026
ENSG00000258108,12,116007469,116019544,222,43,46193,-0.98354,0.83733
ENSG00000258280,12,116014481,116015420,13,4,46350,0.25614,0.39892
ENSG00000257407,12,116019866,116077539,225,62,46208,-1.353,0.91197
ENSG00000241656,12,116030409,116030788,13,4,46350,0.0013759,0.49945
ENSG00000240205,12,116155530,116155816,44,11,46093,-1.3164,0.90599
ENSG00000257781,12,116193067,116237741,3,1,46350,-1.1226,0.86921
ENSG00000257683,12,116248164,116323942,22,10,46175,1.4115,0.079045
ENSG00000200112,12,116290453,116290523,4,1,46350,1.8323,0.033454
ENSG00000123066,12,116391677,116715143,1274,121,46177,-0.57916,0.71876
ENSG00000258034,12,116398992,116400538,4,2,46350,-1.1403,0.87291
ENSG00000200665,12,116520375,116520481,3,2,46350,-0.14253,0.55667
ENSG00000207967,12,116586365,116586459,1,1,46350,0.85708,0.1957
ENSG00000257979,12,116606850,116607063,27,8,46350,-0.072522,0.52891
ENSG00000258337,12,116612307,116619100,4,2,46350,-0.33736,0.63208
ENSG00000258346,12,116806569,116827276,273,45,45955,0.21806,0.41369
ENSG00000264037,12,116866057,116866123,150,32,46280,-1.2346,0.8915
ENSG00000258018,12,116955663,116956625,148,42,45927,-0.88671,0.81238
ENSG00000196668,12,116971227,116974323,8,1,46350,-0.59792,0.72505
ENSG00000258102,12,116997186,117014253,10,5,46350,0.74705,0.22752
ENSG00000275898,12,117018779,117021477,16,6,46279,-0.99589,0.84035
ENSG00000258249,12,117037075,117041390,49,19,45757,-0.28906,0.61373
ENSG00000257883,12,117099387,117135870,8,2,46350,0.5893,0.27783
ENSG00000257654,12,117136141,117140935,10,4,46350,0.70221,0.24128
ENSG00000111412,12,117147990,117175866,56,18,46320,0.30833,0.37892
ENSG00000135119,12,117176096,117291436,62,29,46159,-0.089067,0.53549
ENSG00000239374,12,117193200,117193679,13,3,46350,1.794,0.036405
ENSG00000201382,12,117219910,117220013,35,11,46093,-0.51487,0.69668
ENSG00000275467,12,117238828,117239282,13,4,46000,2.0875,0.01842
ENSG00000135116,12,117293949,117319246,9,4,46350,-0.41745,0.66183
ENSG00000240100,12,117346117,117346432,3,2,46350,1.2793,0.10039
ENSG00000174989,12,117348761,117468953,238,48,46024,1.9381,0.026303
ENSG00000274554,12,117386543,117389227,7,2,44779,-0.5097,0.69487
ENSG00000257279,12,117415247,117425142,6,1,46350,-0.31608,0.62403
ENSG00000277840,12,117440268,117440957,8,4,46350,-1.3756,0.91552
ENSG00000088992,12,117476729,117537274,89,16,46007,-1.6684,0.95238
ENSG00000258285,12,117537286,117579896,14,5,46188,0.06873,0.4726
ENSG00000135108,12,117579793,117628336,53,13,45301,0.29549,0.38381
ENSG00000089250,12,117645947,117799607,611,79,46190,1.2874,0.098976
ENSG00000257465,12,117683356,117683969,8,2,46350,3.0265,0.001237
ENSG00000255686,12,117890817,117894791,73,19,46350,0.58373,0.2797
ENSG00000171435,12,117890817,118406788,359,55,46148,2.6026,0.0046256
ENSG00000256071,12,118327259,118328813,54,19,46279,2.9239,0.0017286
ENSG00000111445,12,118454515,118470039,6,3,46350,2.4344,0.0074585
ENSG00000277873,12,118462622,118463323,10,4,46076,1.5109,0.065412
ENSG00000176871,12,118470499,118499979,18,5,46350,2.275,0.011453
ENSG00000276292,12,118475674,118475886,11,3,45989,2.541,0.005527
ENSG00000176834,12,118501398,118541753,85,19,45982,2.9715,0.0014816
ENSG00000274859,12,118504203,118504530,6,3,46350,0.76859,0.22107
ENSG00000089220,12,118573663,118583389,9,4,45900,1.8761,0.030318
ENSG00000135090,12,118587606,118810750,152,17,45905,2.5133,0.0059802
ENSG00000221280,12,118604604,118604676,36,6,46350,-0.098022,0.53904
ENSG00000240342,12,118683889,118684767,6,2,45927,0.71631,0.2369
ENSG00000270482,12,118813155,118814080,7,4,46169,1.2274,0.10984
ENSG00000111707,12,118814185,118855836,725,117,46221,0.061488,0.47549
ENSG00000275759,12,118866086,118866675,9,3,46209,0.34611,0.36463
ENSG00000275409,12,118867952,118868504,149,36,46285,-0.14104,0.55608
ENSG00000255714,12,119083120,119086529,11,5,46350,-0.91894,0.82094
ENSG00000241590,12,119175769,119176316,7,3,46350,1.0961,0.13651
ENSG00000256750,12,119196559,119199484,6,3,46350,-0.36878,0.64385
ENSG00000255618,12,119210837,119212942,57,8,46224,0.31822,0.37516
ENSG00000255814,12,119256609,119271341,26,9,46203,1.4054,0.079955
ENSG00000199809,12,119267486,119267610,10,3,46350,-2.4254,0.99235
ENSG00000256149,12,119287159,119346735,160,18,45990,2.3549,0.009264
ENSG00000201042,12,119326239,119326369,13,3,45889,0.9887,0.1614
ENSG00000139767,12,119419300,119600856,307,65,46309,0.078351,0.46877
ENSG00000244112,12,119431662,119431956,7,2,46350,-0.46709,0.67978
ENSG00000256031,12,119438581,119439647,3,1,46350,0.57984,0.28101
ENSG00000257095,12,119468844,119554766,54,14,46243,-0.95914,0.83126
ENSG00000256884,12,119611870,119614289,4,2,46350,0.34693,0.36432
ENSG00000152137,12,119616447,119632553,225,35,46317,-1.1613,0.87724
ENSG00000256609,12,119619853,119621064,13,3,46252,0.21365,0.41541
ENSG00000213144,12,119632655,119633199,8,4,46350,0.189,0.42505
ENSG00000256311,12,119663639,119696822,17,7,46350,-0.55529,0.71065
ENSG00000281196,12,119721630,119741185,34,10,46312,0.52316,0.30043
ENSG00000183273,12,119772517,119978852,183,32,46350,-0.83281,0.79753
ENSG00000248636,12,119825792,120105884,50,11,46350,0.34288,0.36584
ENSG00000224982,12,120031264,120080871,39,12,45675,1.6921,0.045316
ENSG00000252886,12,120068895,120069191,6,2,46350,-0.10755,0.54282
ENSG00000111725,12,120105558,120119435,8,3,46350,0.91748,0.17945
ENSG00000122966,12,120123595,120315095,81,18,46261,-0.13365,0.55316
ENSG00000255692,12,120137573,120138816,4,2,45951,-0.22038,0.58721
ENSG00000221323,12,120151439,120151529,1,1,46350,0.36676,0.3569
ENSG00000226729,12,120397228,120397558,7,3,46350,-1.2934,0.90207
ENSG00000135127,12,120427673,120532298,7,3,44118,0.69672,0.24299
ENSG00000272464,12,120486234,120486332,1,1,46350,-0.97573,0.8354
ENSG00000255575,12,120494839,120494984,6,2,42444,1.3163,0.094031
ENSG00000111737,12,120532899,120554643,11,5,46350,2.5295,0.0057114
ENSG00000277283,12,120554711,120556804,5,3,46350,1.5455,0.061116
ENSG00000089154,12,120565007,120632513,103,9,46260,-0.24165,0.59547
ENSG00000266704,12,120593238,120593303,1,1,46350,-0.40592,0.6576
ENSG00000089157,12,120634489,120639014,7,3,45257,-1.2463,0.89368
ENSG00000255857,12,120639094,120650941,8,4,45393,0.1249,0.4503
ENSG00000089159,12,120648242,120703574,121,20,46291,1.7575,0.039413
ENSG00000275936,12,120662547,120663224,3,2,46350,0.19316,0.42342
ENSG00000240925,12,120685263,120685594,6,3,44191,1.0991,0.13587
ENSG00000123009,12,120720106,120720519,74,16,46304,0.31196,0.37754
ENSG00000202538,12,120729566,120729706,20,7,46265,2.3489,0.0094136
ENSG00000200795,12,120730900,120731040,148,31,46264,1.2453,0.1065
ENSG00000089163,12,120740124,120751052,320,44,46271,1.3243,0.092697
ENSG00000252659,12,120751041,120751144,10,4,46350,1.669,0.04756
ENSG00000170890,12,120759914,120765592,278,43,46234,-0.23707,0.5937
ENSG00000135097,12,120779133,120806983,207,54,46219,1.2684,0.10232
ENSG00000239881,12,120807243,120809491,5,2,46350,1.5736,0.057794
ENSG00000256695,12,120827349,120833797,77,10,46350,1.9079,0.028202
ENSG00000111775,12,120875893,120878545,61,11,46350,2.2958,0.010843
ENSG00000111780,12,120876001,120897809,38,9,46318,1.5012,0.066653
ENSG00000170855,12,120881764,120884215,4,2,46350,1.2007,0.11494
ENSG00000257218,12,120884241,120901552,14,6,46350,0.64931,0.25807
ENSG00000219355,12,120888240,120888606,11,4,46350,1.1711,0.12077
ENSG00000111786,12,120899471,120907596,14,8,45771,1.6557,0.048895
ENSG00000088986,12,120907653,120936296,63,19,46128,2.3892,0.0084422
ENSG00000248008,12,120928131,120933743,16,5,45477,1.7555,0.039589
ENSG00000278344,12,120938538,120938893,11,4,46350,0.79996,0.21187
ENSG00000110871,12,120941077,120966985,102,27,46350,1.3534,0.087971
ENSG00000222601,12,120942374,120942462,10,4,46350,1.4267,0.076837
ENSG00000241030,12,120960467,120961246,15,5,46148,0.38033,0.35185
ENSG00000022840,12,120972154,121015397,298,50,45895,0.19629,0.42219
ENSG00000167272,12,121016567,121019201,14,5,46350,1.6119,0.053488
ENSG00000242137,12,121031818,121032351,151,26,46350,-0.98411,0.83747
ENSG00000256008,12,121067414,121079394,18,6,46350,0.9723,0.16545
ENSG00000157782,12,121078355,121105127,207,42,45853,0.94511,0.1723
ENSG00000110917,12,121124672,121139667,26,8,46220,0.23281,0.40795
ENSG00000256364,12,121134927,121137344,10,4,46350,0.98484,0.16235
ENSG00000277423,12,121141670,121142085,9,4,46152,0.39126,0.3478
ENSG00000276188,12,121146915,121147326,4,2,46350,0.64241,0.2603
ENSG00000175970,12,121148238,121161443,84,14,46350,-0.40797,0.65835
ENSG00000256569,12,121159310,121161442,19,6,46288,0.13,0.44828
ENSG00000265455,12,121160996,121161069,1,1,46350,1.3472,0.08895
ENSG00000122971,12,121163538,121177811,21,5,45917,-0.068864,0.52745
ENSG00000255946,12,121178273,121199395,73,14,46317,-0.11831,0.54709
ENSG00000157837,12,121200313,121342174,140,16,46284,-0.2503,0.59882
ENSG00000213137,12,121282913,121283450,63,12,46320,-0.23551,0.59309
ENSG00000231313,12,121352203,121352926,75,14,46350,-0.35018,0.6369
ENSG00000244585,12,121354548,121355039,8,3,46350,-0.84622,0.80128
ENSG00000241388,12,121379531,121418768,33,9,45978,-0.47773,0.68358
ENSG00000135100,12,121416346,121440315,44,15,46053,-1.1282,0.87039
ENSG00000271769,12,121438289,121439071,3,1,46350,-0.17119,0.56796
ENSG00000157895,12,121438289,121454305,46,10,46350,-0.65456,0.74362
ENSG00000135114,12,121456914,121477045,58,17,45998,-1.2763,0.89908
ENSG00000283542,12,121491535,121497473,6,3,46350,-0.436,0.66858
ENSG00000256963,12,121517645,121517927,42,13,46337,-0.8301,0.79676
ENSG00000279001,12,121533830,121534232,19,3,46350,-0.50934,0.69474
ENSG00000201945,12,121544846,121544977,14,4,46350,-0.28209,0.61106
ENSG00000223538,12,121545023,121545293,13,4,46350,-0.27928,0.60998
ENSG00000089041,12,121570631,121625835,67,22,46203,2.1271,0.016706
ENSG00000257053,12,121586813,121586912,5,2,46350,0.94572,0.17215
ENSG00000274029,12,121628671,121629321,14,5,46335,0.42383,0.33585
