GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000236740,6,53794820,53862465,16,7,47379,-0.63814,0.73831
ENSG00000235050,6,53843347,53944524,144,26,52911,3.3485,0.00040618
ENSG00000236996,6,53863688,53871950,9,3,52274,-0.57497,0.71735
ENSG00000218143,6,53881277,53881575,11,3,53293,-0.76016,0.77642
ENSG00000146147,6,53883714,54131078,264,27,52688,0.50028,0.30844
ENSG00000137251,6,54172764,54254950,68,18,52604,0.27107,0.39317
ENSG00000228231,6,54230133,54234769,33,10,52231,0.99247,0.16048
ENSG00000213335,6,54349967,54350648,9,4,53127,1.6344,0.051085
ENSG00000216347,6,54467285,54467948,9,2,51169,0.44283,0.32894
ENSG00000220773,6,54489403,54490286,13,5,51340,0.67245,0.25065
ENSG00000220635,6,54635381,54635932,14,2,53151,-0.082811,0.533
ENSG00000251946,6,54651185,54651290,46,13,51889,1.1408,0.12699
ENSG00000224984,6,54704916,54705653,60,12,51772,1.2305,0.10926
ENSG00000168143,6,54711569,54806820,53,12,53285,0.79279,0.21395
ENSG00000261116,6,54807965,54809897,14,4,53293,2.561,0.0052179
ENSG00000137252,6,54971258,55147418,476,58,52788,2.4605,0.0069375
ENSG00000187871,6,55192267,55267291,255,42,52794,2.4435,0.0072731
ENSG00000146151,6,55299167,55444012,205,21,52287,1.6358,0.050936
ENSG00000220725,6,55545440,55545819,52,10,51825,-0.27049,0.60661
ENSG00000112175,6,55618443,55740362,440,51,52806,-0.24697,0.59753
ENSG00000214604,6,55804588,55805422,7,3,51063,0.047187,0.48118
ENSG00000124749,6,55921388,56258892,165,33,52652,1.1832,0.11837
ENSG00000219095,6,56141327,56141594,43,7,53048,0.36689,0.35685
ENSG00000227602,6,56196586,56196915,23,3,53180,-0.73594,0.76912
ENSG00000220666,6,56296748,56298011,18,5,52917,0.037038,0.48523
ENSG00000151914,6,56322785,56716714,617,52,52273,-0.075131,0.52994
ENSG00000231441,6,56708800,56728876,54,11,52775,0.24292,0.40403
ENSG00000216854,6,56735989,56736541,28,7,51591,-1.0307,0.84866
ENSG00000200224,6,56810528,56810635,8,2,52996,-2.4247,0.99234
ENSG00000151917,6,56819924,56892140,31,5,52117,-0.11369,0.54526
ENSG00000219790,6,56840404,56840860,13,3,53009,-1.9398,0.9738
ENSG00000218980,6,56869318,56869597,13,3,52077,-1.0036,0.8422
ENSG00000276576,6,56894319,56894786,2,1,53293,-0.50573,0.69348
ENSG00000168116,6,56911330,56920037,36,10,52673,-0.66737,0.74773
ENSG00000112200,6,56954808,57035105,99,15,52962,-2.3064,0.98946
ENSG00000226803,6,56979692,57039034,3,1,53293,0.16607,0.43405
ENSG00000112208,6,57037124,57054631,6,2,53293,-0.34653,0.63553
ENSG00000112210,6,57051790,57087112,11,3,51351,-1.1515,0.87524
ENSG00000146143,6,57179603,57513375,915,48,52700,-2.5485,0.99459
ENSG00000212017,6,57254930,57255010,137,17,52999,-2.7205,0.99674
ENSG00000266579,6,57358807,57362565,35,5,53157,-1.5021,0.93347
ENSG00000277172,6,57686969,57687943,119,19,52895,-2.5982,0.99531
ENSG00000275773,6,57690895,57691645,200,23,53076,-2.5945,0.99526
ENSG00000274844,6,57793932,57794280,145,21,52830,-3.1312,0.99913
ENSG00000276290,6,57841107,57842389,138,20,52999,-2.4402,0.99266
ENSG00000272541,6,58182169,58182746,66,11,52257,-1.2418,0.89284
ENSG00000271761,6,58228887,58229426,72,13,52693,-2.1796,0.98536
ENSG00000272316,6,58234838,58240189,145,18,52069,-1.6937,0.95484
ENSG00000239650,6,58246062,58256569,111,15,51996,-2.15,0.98422
ENSG00000283352,6,58246190,58287660,1,1,50914,-0.42368,0.6641
ENSG00000218189,6,58263736,58265293,34,7,52204,-1.6187,0.94724
ENSG00000215190,6,58272352,58287779,270,17,52708,-1.0214,0.84647
ENSG00000225096,6,58291908,58298496,6,2,52897,-1.0274,0.84787
ENSG00000214563,6,58293965,58294939,97,12,53048,-1.0325,0.84908
ENSG00000216687,6,58397998,58399412,114,17,52606,-1.3598,0.91306
ENSG00000214561,6,58446019,58447307,90,14,52518,-1.365,0.91387
ENSG00000223633,6,58488888,58513860,186,22,51657,-2.1561,0.98446
ENSG00000275046,6,58713077,58713239,400,23,52932,-2.1906,0.98576
ENSG00000220030,6,61996403,61996816,8,3,53293,-1.4299,0.92363
ENSG00000221606,6,62056770,62056882,56,9,52972,-2.0732,0.98092
ENSG00000255633,6,62284233,62284307,193,22,52638,-1.2609,0.89633
ENSG00000250686,6,62340138,62390954,55,6,53053,-1.4637,0.92837
ENSG00000112232,6,62389865,62996132,210,29,52877,-2.6961,0.99649
ENSG00000216859,6,63170845,63171408,14,3,53293,0.90575,0.18254
ENSG00000217067,6,63257332,63258177,8,3,53266,-0.38993,0.65171
ENSG00000262566,6,63321058,63321232,14,5,53021,-0.22846,0.59036
ENSG00000266682,6,63692989,63693075,1,1,53293,-0.12187,0.5485
ENSG00000217477,6,63902977,63903535,13,3,53293,-0.5133,0.69613
ENSG00000198225,6,63921351,63922929,22,4,53283,-0.56997,0.71565
ENSG00000219940,6,63937390,63937648,19,5,53113,-0.72797,0.76668
ENSG00000218520,6,63938992,63940015,150,32,52561,-0.1989,0.57883
ENSG00000146166,6,63985856,64029882,151,10,52802,-1.2666,0.89735
ENSG00000218617,6,64102127,64102511,10,2,52353,-0.35772,0.63972
ENSG00000218274,6,64104912,64107011,8,1,53293,-0.76475,0.77779
ENSG00000218048,6,64150671,64153485,154,25,52929,0.4197,0.33735
ENSG00000225121,6,64190039,64191781,11,3,50683,0.12296,0.45107
ENSG00000213312,6,64258613,64259413,48,2,53144,-0.4257,0.66484
ENSG00000112245,6,64281917,64293492,24,6,52243,-0.39034,0.65186
ENSG00000262651,6,64322666,64322808,5,1,53293,-0.56123,0.71268
ENSG00000213309,6,64325732,64326266,5,1,53293,-0.59514,0.72413
ENSG00000118482,6,64345741,64425377,18,7,50337,-0.81892,0.79358
ENSG00000188107,6,64429876,66417118,361,48,52866,0.16935,0.43276
ENSG00000218813,6,64507082,64507924,3,2,52214,0.23513,0.40705
ENSG00000236345,6,64516729,64532535,3,2,53220,-0.68163,0.75226
ENSG00000219653,6,64567334,64567662,4,2,53239,-1.1328,0.87136
ENSG00000232120,6,65087688,65122672,41,10,52249,0.070268,0.47199
ENSG00000217811,6,65341098,65341575,9,2,53293,1.5929,0.055595
ENSG00000243828,6,65438730,65443730,5,2,53293,-0.38584,0.65019
ENSG00000214558,6,66012415,66014850,4,2,52262,1.1023,0.13517
ENSG00000220483,6,66498310,66499180,4,2,53293,1.6683,0.047627
ENSG00000233859,6,66546823,66547932,18,6,52041,2.2286,0.01292
ENSG00000218890,6,66803324,66804802,18,4,53293,-0.77671,0.78133
ENSG00000221281,6,67069318,67069392,3,2,51634,-0.942,0.8269
ENSG00000270521,6,67420135,67420720,97,17,52925,2.4614,0.0069203
ENSG00000238949,6,67438736,67438797,38,9,52759,-0.24399,0.59638
ENSG00000266073,6,67859402,67859492,2,1,53293,-0.54382,0.70672
ENSG00000212229,6,67920301,67920373,12,2,53210,0.90667,0.18229
ENSG00000271111,6,68166239,68167143,7,3,53293,-0.57145,0.71615
ENSG00000251965,6,68177124,68177201,6,3,53293,-0.40022,0.6555
ENSG00000201015,6,68256544,68256647,8,2,53239,-0.94148,0.82677
ENSG00000206672,6,68335249,68335357,5,2,53293,-1.119,0.86843
ENSG00000227706,6,68597538,68599231,12,3,52977,1.8778,0.030202
ENSG00000270509,6,68643377,68644574,9,2,53293,2.5372,0.005587
ENSG00000223504,6,68765243,68770394,7,3,53293,0.98362,0.16265
ENSG00000226497,6,68936864,69039791,34,5,52843,-0.65639,0.74421
ENSG00000266675,6,69203331,69203418,50,8,53105,-0.32133,0.62602
ENSG00000218834,6,69308096,69308285,36,6,53026,-0.7062,0.75997
ENSG00000230910,6,69339854,69344919,6,3,53293,-0.30412,0.61948
ENSG00000135298,6,69345259,70099403,101,15,52822,0.74988,0.22666
ENSG00000168216,6,70385694,70507003,292,45,52810,1.9044,0.028428
ENSG00000219085,6,70415179,70416052,8,2,52996,1.1864,0.11773
ENSG00000219881,6,70455763,70456743,8,3,52968,0.66042,0.25449
ENSG00000082293,6,70576463,70919679,216,27,53037,3.2011,0.0006845
ENSG00000216365,6,70808282,70808568,34,10,51743,3.3568,0.00039432
ENSG00000112280,6,70924764,71012786,322,41,52634,2.7,0.0034668
ENSG00000253809,6,70932461,70951859,13,3,53293,2.2699,0.011608
ENSG00000237643,6,71104590,71109120,9,2,53293,1.5391,0.061894
ENSG00000224349,6,71122531,71123653,7,2,52625,1.7248,0.042284
ENSG00000082269,6,71123011,71270877,108,26,50570,3.1333,0.00086418
ENSG00000238386,6,71222997,71223059,3,2,51475,1.753,0.039803
ENSG00000154079,6,71276620,71299272,42,10,51305,3.2397,0.00059835
ENSG00000271967,6,71306141,71306683,8,2,51579,2.2698,0.011609
ENSG00000232389,6,71317937,71319037,54,9,52575,1.9854,0.023549
ENSG00000218870,6,71373205,71373982,8,3,53103,3.0336,0.0012084
ENSG00000112305,6,71377479,71571718,81,16,50781,1.0325,0.15091
ENSG00000262803,6,71403542,71404322,44,10,52795,-0.53213,0.70268
ENSG00000217767,6,71444206,71444665,8,2,53034,1.9931,0.023123
ENSG00000112309,6,71566382,71666741,57,12,52922,3.3213,0.00044798
ENSG00000219669,6,71785267,71786078,7,2,48460,0.12392,0.45069
ENSG00000221345,6,71836597,71836808,13,2,52445,-1.3458,0.91082
ENSG00000218350,6,71874779,71875473,20,3,52794,-0.61496,0.73071
ENSG00000207180,6,71892315,71892421,31,12,52702,0.12706,0.44944
ENSG00000232295,6,71931160,72037931,76,14,51433,-0.32,0.62551
ENSG00000276127,6,71961461,71962691,8,2,52682,-1.1394,0.87274
ENSG00000119900,6,71998506,72018653,42,7,51052,0.17327,0.43122
ENSG00000269966,6,72004876,72127139,5,2,53188,-0.20523,0.5813
ENSG00000230597,6,72038645,72039509,33,7,51975,1.2586,0.10409
ENSG00000233237,6,72054047,72130472,68,14,52396,-0.24721,0.59763
ENSG00000279312,6,72082956,72085090,5,1,53293,-0.56976,0.71558
ENSG00000199094,6,72086663,72086734,172,24,52969,-0.10282,0.54095
ENSG00000279289,6,72096555,72100532,17,5,53293,-0.2747,0.60823
ENSG00000207827,6,72113254,72113324,4,2,53293,-0.54601,0.70747
ENSG00000223765,6,72160537,72168577,7,3,53293,-0.83094,0.797
ENSG00000219575,6,72260661,72261346,18,3,53293,0.8143,0.20774
ENSG00000218014,6,72294424,72295609,17,4,53293,-1.6582,0.95137
ENSG00000211530,6,72294792,72294904,1,1,53293,-1.5683,0.9416
ENSG00000202069,6,72362177,72362314,7,3,53293,-0.60687,0.72803
ENSG00000079841,6,72596406,73112845,632,65,52150,1.1182,0.13174
ENSG00000218732,6,73026302,73027139,8,3,49631,-0.43149,0.66694
ENSG00000217483,6,73232343,73232940,2,1,53293,1.1188,0.13161
ENSG00000181514,6,73308179,73309362,91,19,52142,0.71961,0.23588
ENSG00000185760,6,73331520,73908574,418,62,52031,1.4669,0.071195
ENSG00000233844,6,73340223,73388282,95,15,50674,2.4987,0.0062332
ENSG00000266180,6,73677410,73677476,9,2,52764,-0.64739,0.74131
ENSG00000232422,6,73696036,73697473,10,3,52256,-0.44123,0.67048
ENSG00000220515,6,73764820,73765580,2,1,50914,1.9704,0.024396
ENSG00000229154,6,73844526,73853237,44,11,52392,2.4553,0.0070391
ENSG00000234025,6,73867240,73867862,178,28,52968,0.62823,0.26493
ENSG00000251360,6,73918806,73919803,33,2,52991,0.60677,0.272
ENSG00000243501,6,73919469,73972919,13,4,53238,1.843,0.032663
ENSG00000256980,6,73933267,73935175,12,4,52003,-1.6521,0.95074
ENSG00000135314,6,73951037,74019938,30,7,51252,2.932,0.0016837
ENSG00000229852,6,73972938,74011124,52,6,52281,2.6324,0.0042389
ENSG00000239626,6,74000126,74000985,13,4,51349,1.6348,0.051046
ENSG00000234882,6,74001685,74003000,12,4,51482,1.205,0.1141
ENSG00000223389,6,74032560,74033173,11,4,47065,0.85228,0.19703
ENSG00000226840,6,74037247,74038740,14,5,48510,0.72784,0.23336
ENSG00000203909,6,74062785,74064018,12,4,49929,0.60633,0.27215
ENSG00000203908,6,74072400,74073894,9,3,49859,1.0395,0.14928
ENSG00000203907,6,74078278,74104816,9,3,51659,0.5793,0.28119
ENSG00000231332,6,74079427,74097440,5,1,52298,0.65744,0.25545
ENSG00000235174,6,74082831,74082986,6,2,52104,0.98233,0.16297
ENSG00000224221,6,74100761,74101490,4,1,51509,-0.083957,0.53345
ENSG00000080007,6,74104471,74127292,66,8,52813,-0.53577,0.70394
ENSG00000164430,6,74123238,74161999,19,8,46451,-0.21212,0.58399
ENSG00000266346,6,74142707,74142807,1,1,53293,1.004,0.1577
ENSG00000135297,6,74171301,74218959,329,25,52699,-1.4498,0.92645
ENSG00000207023,6,74173796,74173900,5,2,53293,-2.2641,0.98822
ENSG00000264609,6,74186781,74186865,1,1,53293,0.35072,0.3629
ENSG00000271986,6,74197315,74197600,7,2,53293,-0.95812,0.831
ENSG00000223821,6,74201748,74202465,15,4,52323,-1.3461,0.91086
ENSG00000156508,6,74225473,74231444,189,17,52227,-1.5859,0.94362
ENSG00000229862,6,74233341,74280319,44,6,52594,-0.99081,0.83911
ENSG00000223967,6,74236467,74236602,5,2,53293,-1.0409,0.85104
ENSG00000119899,6,74303102,74363878,60,17,52068,-1.1505,0.87503
ENSG00000218459,6,74328069,74328320,25,3,53293,-2.5807,0.99507
ENSG00000231652,6,74403626,74405854,5,2,52394,-1.1425,0.87338
ENSG00000156535,6,74405508,74538040,82,22,52134,-0.037195,0.51484
ENSG00000279790,6,74681062,74682831,20,4,53293,-0.080784,0.53219
ENSG00000217268,6,74714236,74714528,65,10,52773,-0.18536,0.57353
ENSG00000223786,6,74779167,75400443,234,37,51108,0.65564,0.25603
ENSG00000217178,6,74991982,74992376,7,3,52772,0.36271,0.35841
ENSG00000272243,6,75239964,75443995,103,24,52837,-0.62833,0.73511
ENSG00000218483,6,75320165,75320431,8,3,53293,-0.65352,0.74329
ENSG00000224583,6,75352100,75361718,10,4,53293,-0.59641,0.72455
ENSG00000264884,6,75429462,75429559,2,1,46656,0.09585,0.46182
ENSG00000219736,6,75558793,75560200,16,4,51987,0.53199,0.29737
ENSG00000111799,6,75794042,75915767,168,28,52744,0.72617,0.23387
ENSG00000112695,6,75947391,75960039,12,2,53095,-0.83258,0.79746
ENSG00000112697,6,75962640,75994684,68,10,52601,0.61831,0.26819
ENSG00000225793,6,75994730,76006719,3,1,53293,-0.50852,0.69446
ENSG00000118407,6,76001575,76203454,21,6,52622,0.31384,0.37682
ENSG00000203489,6,76028817,76029696,4,1,53293,-0.973,0.83472
ENSG00000237174,6,76066930,76109016,36,7,52814,0.51703,0.30257
ENSG00000221332,6,76108577,76108783,1,1,53293,-1.4091,0.9206
ENSG00000263533,6,76138123,76138189,3,2,52500,-1.3634,0.91362
ENSG00000238156,6,76164660,76168616,27,5,52844,0.21536,0.41474
ENSG00000217680,6,76174839,76175286,4,2,53293,-0.19538,0.57745
ENSG00000201291,6,76183454,76183610,4,2,53293,-1.1642,0.87782
ENSG00000219722,6,76209421,76209852,5,2,53293,0.12901,0.44867
ENSG00000220730,6,76295838,76296177,11,3,53293,-0.70823,0.7606
ENSG00000252137,6,76302771,76302861,7,3,53293,0.10432,0.45846
ENSG00000112701,6,76311225,76427994,13,4,53204,-0.27659,0.60895
ENSG00000217488,6,76320674,76321661,4,2,52408,0.88002,0.18942
ENSG00000252498,6,76353800,76353893,4,2,53293,1.2426,0.107
ENSG00000200091,6,76364686,76365015,3,2,53293,-0.26393,0.60408
ENSG00000196586,6,76458909,76629254,24,9,51866,-0.99287,0.83961
ENSG00000252156,6,76477776,76477875,1,1,53293,-0.88381,0.8116
ENSG00000223169,6,76574956,76575052,6,3,53293,-0.59036,0.72253
ENSG00000112706,6,76630832,76782395,268,31,51308,-1.2697,0.8979
ENSG00000200040,6,76638230,76638342,9,3,53293,-1.6434,0.94985
ENSG00000222652,6,76802551,76802657,19,7,53115,1.0627,0.14396
ENSG00000238697,6,77156705,77156806,43,12,51940,0.21466,0.41502
ENSG00000236635,6,77232168,77303340,7,3,51054,-0.010127,0.50404
ENSG00000231762,6,77370203,77372487,36,11,50788,0.59903,0.27458
ENSG00000271945,6,77484700,77485577,24,5,53123,1.4596,0.072202
ENSG00000276064,6,78053274,78053371,4,2,52357,1.2571,0.10437
ENSG00000135312,6,78171470,78173490,57,14,52784,-0.46477,0.67895
ENSG00000219253,6,78205836,78206388,14,3,52637,0.98935,0.16125
ENSG00000269964,6,78400375,78636691,135,9,53179,1.1244,0.13042
ENSG00000230309,6,79314184,79315753,12,4,53077,-0.61147,0.72956
ENSG00000229495,6,79519432,79523020,80,18,51501,2.1655,0.015174
ENSG00000146243,6,79577189,79612819,96,33,51763,0.40971,0.34101
ENSG00000146247,6,79645584,79787953,168,26,52940,1.108,0.13392
ENSG00000217512,6,79777409,79777855,3,2,51221,1.5779,0.057296
ENSG00000118418,6,79910962,79944455,8,3,53293,0.68951,0.24525
ENSG00000270362,6,79943435,79946514,14,5,52270,0.42285,0.3362
ENSG00000220154,6,79987822,79988144,51,16,52741,1.3163,0.094039
ENSG00000201464,6,80011680,80011783,2,1,53293,2.8945,0.0018989
ENSG00000217786,6,80036285,80036924,8,2,53293,1.6526,0.049203
ENSG00000218029,6,80064160,80064430,9,4,51718,2.9352,0.0016666
ENSG00000262048,6,80115957,80116491,10,4,51808,-1.0023,0.84191
ENSG00000231533,6,80130014,80131022,9,4,53293,0.21558,0.41466
ENSG00000218748,6,80146625,80146884,12,3,53095,0.57484,0.2827
ENSG00000135338,6,80194708,80247175,124,19,53239,1.2207,0.1111
ENSG00000261970,6,80262511,80262877,8,1,53293,-0.77685,0.78138
ENSG00000272137,6,80270849,80271319,46,12,53180,1.7131,0.043345
ENSG00000279659,6,80283594,80285247,38,9,53230,0.86281,0.19412
ENSG00000198478,6,80341000,80413376,61,22,52928,0.5907,0.27736
ENSG00000235357,6,80513300,80516942,14,3,51934,1.5596,0.059433
ENSG00000220918,6,80564401,80565349,19,4,52041,0.79897,0.21216
ENSG00000233835,6,80581590,80584327,13,5,51989,1.9836,0.023652
ENSG00000118402,6,80624529,80657297,13,4,53110,-1.477,0.93017
ENSG00000218582,6,80662722,80663728,8,4,52291,-1.7168,0.95699
ENSG00000220311,6,80673932,80674236,10,3,52140,-0.4263,0.66506
ENSG00000112742,6,80713604,80752244,33,7,52800,0.79596,0.21303
ENSG00000218418,6,80774003,80779916,23,7,52245,1.0867,0.13858
ENSG00000217377,6,80787446,80788079,9,3,51077,0.093083,0.46292
ENSG00000083123,6,80816364,81055987,43,8,51358,1.1428,0.12655
ENSG00000272129,6,81065141,81066576,20,2,53293,-0.48376,0.68572
ENSG00000219547,6,81083732,81084286,10,3,53293,-0.22542,0.58917
ENSG00000279022,6,81150447,81150889,4,2,52734,0.85971,0.19497
ENSG00000233967,6,81153061,81175644,12,4,53275,0.41979,0.33732
ENSG00000260645,6,81176675,81178797,8,3,52688,0.22882,0.40951
ENSG00000219361,6,81179788,81180145,4,2,52698,0.34574,0.36477
ENSG00000181705,6,81208913,81209109,54,8,53206,1.1148,0.13247
ENSG00000216352,6,81265558,81266906,11,2,53293,1.4024,0.080395
ENSG00000226089,6,82236819,82244632,12,2,53293,-1.4902,0.93191
ENSG00000277797,6,82261403,82263809,7,2,53293,-1.3568,0.91258
ENSG00000212336,6,82331917,82332036,6,3,53293,-0.30958,0.62156
ENSG00000232031,6,82434439,82446070,86,10,53000,1.2274,0.10984
ENSG00000112773,6,82455447,82462491,17,7,52823,-0.078039,0.5311
ENSG00000206886,6,82473741,82473873,5,2,53293,0.98603,0.16206
ENSG00000219702,6,82473928,82474220,5,2,53293,0.98603,0.16206
ENSG00000224995,6,82523003,82523874,7,3,51962,0.11558,0.45399
ENSG00000226453,6,82554902,82643197,63,5,52739,-0.3674,0.64334
ENSG00000260574,6,82679170,82679256,10,2,53293,0.014682,0.49414
ENSG00000005700,6,82879700,82957471,166,17,52827,-0.80223,0.78879
ENSG00000223044,6,82920055,82920157,7,3,53001,-0.5681,0.71502
ENSG00000220537,6,82973713,82974691,33,9,53062,-0.52463,0.70008
ENSG00000146242,6,83072923,83080545,50,13,51859,0.10044,0.46
ENSG00000118420,6,83602117,83775560,302,25,52552,-0.64181,0.7395
ENSG00000220091,6,83634548,83634841,5,2,52845,0.35683,0.36061
ENSG00000227215,6,83642320,83648396,8,1,53293,0.33873,0.36741
ENSG00000083097,6,83777385,83878438,126,18,52726,0.23289,0.40792
ENSG00000013375,6,83874592,83903633,31,7,53056,-1.1572,0.8764
ENSG00000013392,6,83903098,83908651,7,3,51904,-0.46474,0.67894
ENSG00000065833,6,83920108,84140790,227,43,52197,-0.76136,0.77678
ENSG00000252309,6,84077425,84077510,17,3,51194,0.13364,0.44685
ENSG00000219951,6,84102135,84103128,5,1,52417,-0.49921,0.69118
ENSG00000146250,6,84222257,84235423,187,17,52535,0.27892,0.39015
ENSG00000065609,6,84262599,84419410,56,14,51320,-0.13035,0.55186
ENSG00000237874,6,84437774,84446244,32,6,53242,-1.2733,0.89855
ENSG00000203877,6,84562985,84567234,11,2,52956,-0.02023,0.50807
ENSG00000065615,6,84569362,84677143,197,36,52576,-0.60508,0.72744
ENSG00000228679,6,84693447,84717042,6,2,51961,0.79485,0.21335
ENSG00000230852,6,84732774,84734272,5,2,50958,0.30972,0.37839
ENSG00000135324,6,84743475,84800600,14,2,52397,0.5641,0.28634
ENSG00000135315,6,84833960,84937353,491,65,52691,-0.90783,0.81802
ENSG00000231776,6,85130746,85265870,159,34,52551,-1.2577,0.89575
ENSG00000226309,6,85139302,85140520,271,21,52700,-0.56436,0.71375
ENSG00000112837,6,85397091,85474237,50,14,52646,-0.49655,0.69025
ENSG00000228290,6,85397430,85419296,442,60,52951,1.1885,0.11731
ENSG00000219604,6,85399010,85399147,5,2,53293,-0.68371,0.75292
ENSG00000216523,6,85676115,85676343,68,8,52692,0.89737,0.18476
ENSG00000220291,6,85865385,85877467,16,4,53293,0.70477,0.24048
ENSG00000216902,6,85967046,85967412,2,1,53293,0.77182,0.22011
ENSG00000217060,6,85995794,86000567,14,5,52419,0.62972,0.26444
ENSG00000213211,6,85997507,85998725,19,7,52638,0.14177,0.44363
ENSG00000234155,6,86096937,86099904,23,4,52466,1.2649,0.10296
ENSG00000216439,6,86136375,86136843,17,3,53293,1.0015,0.1583
ENSG00000214460,6,86137171,86137684,8,2,53293,1.4365,0.075425
ENSG00000135318,6,86159302,86205509,15,4,52377,1.7255,0.042217
ENSG00000280232,6,86208159,86208776,5,2,53293,1.9711,0.024355
ENSG00000135317,6,86215214,86303874,95,13,53108,0.93273,0.17548
ENSG00000271793,6,86267696,86324952,2,1,53293,1.5594,0.059455
ENSG00000135316,6,86317503,86353003,9,4,52837,2.0739,0.019045
ENSG00000220563,6,86369610,86370324,2,1,53293,-1.0422,0.85134
ENSG00000203875,6,86370668,86388454,59,10,53249,-0.19757,0.57831
ENSG00000217334,6,86441089,86441729,3,1,53293,2.0572,0.019833
ENSG00000198738,6,86445462,86445639,7,4,52240,1.388,0.082567
ENSG00000222686,6,86461299,86461471,3,1,53293,0.99477,0.15992
ENSG00000200427,6,86487357,86487473,18,5,53281,-0.026815,0.5107
ENSG00000218766,6,86578671,86579182,33,9,52002,0.72843,0.23318
ENSG00000202103,6,86702739,86702877,30,6,51840,0.82874,0.20362
ENSG00000220069,6,86796133,86796852,19,4,52741,2.0827,0.018641
ENSG00000217272,6,86880165,86880736,128,15,51353,-0.15925,0.56326
ENSG00000220831,6,86923955,86924294,66,12,52774,1.5211,0.064119
