ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position,strand,band,gene_biotype
ENSG00000265588,MIR5708,8,81153624,81153708,1,q21.13,miRNA
ENSG00000236427,,1,152178334,152179533,1,q21.3,lincRNA
ENSG00000241746,,8,81177763,81178390,-1,q21.13,pseudogene
ENSG00000220793,RPL21P119,16,9250219,9250761,-1,p13.2,pseudogene
ENSG00000248475,,5,58037408,58112926,-1,q11.2,antisense
ENSG00000221479,MIR1251,12,97885678,97885761,1,q23.1,miRNA
ENSG00000145491,ROPN1L,5,10441636,10472141,1,p15.2,protein_coding
ENSG00000254534,,11,101636666,101640692,-1,q22.1,pseudogene
ENSG00000227415,,1,152346430,152417932,1,q21.3,antisense
ENSG00000267896,,19,50363139,50363771,-1,q13.33,antisense
ENSG00000179331,RAB39A,11,107799229,107834208,1,q22.3,protein_coding
ENSG00000251844,,12,97945915,97946006,-1,q23.1,snoRNA
ENSG00000253238,,8,81178389,81252075,1,q21.13,lincRNA
ENSG00000229798,KRT18P26,2,74533855,74535135,-1,p13.1,pseudogene
ENSG00000264694,,16,9407692,9407761,-1,p13.2,miRNA
ENSG00000226490,,8,142524738,142528837,1,q24.3,protein_coding
ENSG00000207586,MIR135A2,12,97957590,97957689,1,q23.1,miRNA
ENSG00000138029,HADHB,2,26466038,26513336,1,p23.3,protein_coding
ENSG00000240412,RPL5P15,5,58118330,58119541,1,q11.2,pseudogene
ENSG00000263462,MIR4750,19,50391432,50391487,1,q13.33,miRNA
ENSG00000183586,HMGN3P1,1,152372053,152372245,1,q21.3,pseudogene
ENSG00000185261,KIAA0825,5,93488671,93954309,-1,q15,protein_coding
ENSG00000266492,,16,9407764,9407831,-1,p13.2,miRNA
ENSG00000213791,,8,81213104,81213716,1,q21.13,pseudogene
ENSG00000257157,,12,98073657,98073825,-1,q23.1,pseudogene
ENSG00000265438,MIR4751,19,50436321,50436394,1,q13.33,miRNA
ENSG00000252214,RNU6-542P,2,74546526,74546628,1,p13.1,snRNA
ENSG00000261617,,16,9449445,9501950,1,p13.2,lincRNA
ENSG00000139197,PEX5,12,7341281,7371170,1,p13.31,protein_coding
ENSG00000248733,,5,58142712,58159241,-1,q11.2,antisense
ENSG00000221125,,19,50452574,50452784,-1,q13.33,snoRNA
ENSG00000226947,,1,152616869,152617193,-1,q21.3,pseudogene
ENSG00000234632,NECAP1P2,2,74577196,74578136,1,p13.1,pseudogene
ENSG00000176834,VSIG10,12,118501398,118573831,-1,q24.23,protein_coding
ENSG00000185115,NDNL2,15,29560353,29562033,-1,q13.1,protein_coding
ENSG00000253765,IGKV2D-19,2,90085628,90085889,1,p11.2,IG_V_pseudogene
ENSG00000261397,,16,9535151,9538842,-1,p13.2,lincRNA
ENSG00000131016,AKAP12,6,151561134,151679692,1,q25.1,protein_coding
ENSG00000176075,LINC00302,1,152627953,152629280,1,q21.3,lincRNA
ENSG00000247345,,5,58335588,58359330,1,q11.2,antisense
ENSG00000254220,IGKV2D-18,2,90091427,90092218,1,p11.2,IG_V_pseudogene
ENSG00000176542,KIAA2018,3,113367232,113415493,-1,q13.2,protein_coding
ENSG00000216937,CCDC7,10,32735068,32863492,1,p11.22,protein_coding
ENSG00000206649,,8,81229174,81229304,-1,q21.13,snoRNA
ENSG00000213763,ACTBP2,5,77080705,77081827,1,q14.1,pseudogene
ENSG00000265092,MIR4484,10,127508309,127508391,1,q26.2,miRNA
ENSG00000251306,NDUFB4P2,5,58824687,58825077,1,q11.2,pseudogene
ENSG00000075420,FNDC3B,3,171757418,172119455,1,q26.31,protein_coding
ENSG00000261075,,16,9539867,9549362,-1,p13.2,lincRNA
ENSG00000253237,,8,81263367,81263651,1,q21.13,pseudogene
ENSG00000252679,,11,101927694,101927748,1,q22.1,snoRNA
ENSG00000253572,,5,77238581,77242262,-1,q14.1,lincRNA
ENSG00000215972,,10,127531513,127531598,1,q26.2,miRNA
ENSG00000178894,,2,90137998,90138233,-1,p11.2,pseudogene
ENSG00000161643,SIGLEC16,19,50472857,50479071,1,q13.33,pseudogene
ENSG00000239154,,11,101929036,101929139,-1,q22.1,snoRNA
ENSG00000222629,RNU2-42P,10,127579135,127579247,-1,q26.2,snRNA
ENSG00000227201,CNN2P1,22,30442265,30443182,-1,q12.2,pseudogene
ENSG00000229713,,1,152709994,152710344,1,q21.3,pseudogene
ENSG00000260071,,16,9560512,9611421,1,p13.2,lincRNA
ENSG00000225658,TAF13P2,2,74578261,74578546,1,p13.1,pseudogene
ENSG00000252884,RNU6-1213P,8,81317751,81317844,1,q21.13,snRNA
ENSG00000202601,MIR582,5,58999432,58999529,-1,q12.1,miRNA
ENSG00000260008,,11,101978617,101980573,1,q22.1,sense_overlapping
ENSG00000233819,,1,152716775,152717082,1,q21.3,pseudogene
ENSG00000267889,,2,203104292,203104435,1,q33.1,protein_coding
ENSG00000163531,NFASC,1,204797779,204991950,1,q32.1,protein_coding
ENSG00000144161,ZC3H8,2,112969102,113012713,-1,q13,protein_coding
ENSG00000251867,,8,81396796,81397854,-1,q21.13,antisense
ENSG00000250955,,5,95300703,95322015,-1,q15,lincRNA
ENSG00000234016,GNG10P1,10,127648777,127648975,-1,q26.2,pseudogene
ENSG00000224308,,1,152902516,152921686,-1,q21.3,antisense
ENSG00000248935,,5,59317076,59328847,1,q12.1,antisense
ENSG00000226573,,22,30501083,30501397,-1,q12.2,pseudogene
ENSG00000253558,,5,77337703,77339962,-1,q14.1,pseudogene
ENSG00000254422,,11,102100582,102101653,-1,q22.2,antisense
ENSG00000200468,RNA5SP403,16,9658247,9658354,-1,p13.2,rRNA
ENSG00000173660,UQCRH,1,46769303,46782448,1,p34.1,protein_coding
ENSG00000254162,,8,81447241,81451370,-1,q21.13,lincRNA
ENSG00000201423,RN7SKP246,5,143914917,143915233,-1,q31.3,misc_RNA
ENSG00000252920,,1,152984958,152985090,-1,q21.3,snoRNA
ENSG00000252927,RNA5SP404,16,9693954,9694085,1,p13.2,rRNA
ENSG00000243777,,11,102165791,102166537,1,q22.2,pseudogene
ENSG00000212365,RNA5SP332,11,14156532,14156646,1,p15.2,rRNA
ENSG00000111275,ALDH2,12,112204691,112247782,1,q24.12,protein_coding
ENSG00000249229,,5,144381416,144385352,-1,q31.3,pseudogene
ENSG00000254292,IGKV2D-14,2,90160638,90161416,1,p11.2,IG_V_pseudogene
ENSG00000234262,,1,152996438,152996736,1,q21.3,pseudogene
ENSG00000260432,,16,9847272,9851895,-1,p13.2,lincRNA
ENSG00000122335,SERAC1,6,158530536,158589312,-1,q25.3,protein_coding
ENSG00000231043,,2,58687427,58689167,-1,p16.1,pseudogene
ENSG00000052802,MSMO1,4,166248775,166264312,1,q32.3,protein_coding
ENSG00000254418,,11,14284392,14295237,-1,p15.2,antisense
ENSG00000260317,,8,81453535,81455339,1,q21.13,lincRNA
ENSG00000164741,DLC1,8,12940870,13373167,-1,p22,protein_coding
ENSG00000270868,,11,102176843,102177002,1,q22.2,pseudogene
ENSG00000229035,SPRR2C,1,153112967,153113185,-1,q21.3,pseudogene
ENSG00000244002,,4,81082283,81083165,1,q21.21,pseudogene
ENSG00000255074,,11,14462333,14463223,1,p15.2,pseudogene
ENSG00000271600,,11,102179288,102179528,-1,q22.2,pseudogene
ENSG00000229699,,1,153146994,153164152,1,q21.3,lincRNA
ENSG00000261810,,16,10127541,10131154,1,p13.2,antisense
ENSG00000212466,RNU6-952P,11,102184453,102184560,1,q22.2,snRNA
ENSG00000248719,,4,81104434,81111323,-1,q21.21,antisense
ENSG00000221467,,5,144577338,144577422,1,q32,miRNA
ENSG00000237737,DCTN1-AS1,2,74612613,74621009,1,p13.1,antisense
ENSG00000109072,VTN,17,26691290,26700110,-1,q11.2,protein_coding
ENSG00000109072,SEBOX,17,26691290,26700110,-1,q11.2,protein_coding
ENSG00000182253,SYNM,15,99638420,99675798,1,q26.3,protein_coding
ENSG00000009830,POMT2,14,77741299,77787227,-1,q24.3,protein_coding
ENSG00000255337,,11,102323650,102332739,1,q22.2,antisense
ENSG00000188856,RPSAP47,8,81471105,81471992,1,q21.13,pseudogene
ENSG00000261647,IMPDH1P11,16,10205239,10206742,1,p13.2,pseudogene
ENSG00000251031,,5,144602173,144608545,-1,q32,lincRNA
ENSG00000232327,,4,81307332,81309870,-1,q21.21,pseudogene
ENSG00000261580,ENPP7P13,16,33571888,33572146,1,p11.2,pseudogene
ENSG00000230779,,1,153197556,153198482,1,q21.3,pseudogene
ENSG00000251991,RNU7-49P,11,14500438,14500499,1,p15.2,snRNA
ENSG00000161992,C16orf11,16,610422,615528,1,p13.3,protein_coding
ENSG00000266439,RN7SL493P,16,10315634,10315930,-1,p13.2,misc_RNA
ENSG00000215325,ASS1P10,5,144608374,144609617,1,q32,pseudogene
ENSG00000223544,,17,15492166,15492398,1,p12,pseudogene
ENSG00000255040,,11,14695152,14696101,-1,p15.2,pseudogene
ENSG00000260756,,16,10445297,10446609,-1,p13.2,lincRNA
ENSG00000213716,FABP5P5,5,95308745,95309150,-1,q15,pseudogene
ENSG00000260308,,16,33573502,33573715,1,p11.2,pseudogene
ENSG00000256916,,11,102477647,102498801,1,q22.2,antisense
ENSG00000171045,TSNARE1,8,143293441,143484601,-1,q24.3,protein_coding
ENSG00000264305,RN7SL99P,16,10499800,10500074,1,p13.2,misc_RNA
ENSG00000266261,,17,15554904,15557803,1,p12,antisense
ENSG00000253179,CALCP,11,14929064,14929532,1,p15.2,pseudogene
ENSG00000261153,,16,33611245,33613234,1,p11.2,pseudogene
ENSG00000253760,,8,81480285,81480741,-1,q21.13,pseudogene
ENSG00000199482,RNU6-633P,16,10590129,10590231,1,p13.13,snRNA
ENSG00000156535,CD109,6,74405508,74538040,1,q13,protein_coding
ENSG00000202017,RNU6-806P,5,59599874,59599978,-1,q12.1,snRNA
ENSG00000108452,ZNF29P,17,15578790,15578957,1,p12,pseudogene
ENSG00000250640,,11,15009217,15010240,-1,p15.2,pseudogene
ENSG00000213896,,5,59725730,59726103,-1,q12.1,pseudogene
ENSG00000260468,,16,10608699,10622059,-1,p13.13,lincRNA
ENSG00000233966,UBE2SP1,17,15607546,15608214,-1,p12,pseudogene
ENSG00000253906,IGKV2D-10,2,90218730,90219428,1,p11.2,IG_V_pseudogene
ENSG00000251059,,4,82086094,82114549,1,q21.21,antisense
ENSG00000250842,,5,144717495,144761233,-1,q32,lincRNA
ENSG00000270924,,16,33650943,33651111,-1,p11.2,pseudogene
ENSG00000222030,,2,59444843,59506535,1,p16.1,lincRNA
ENSG00000223327,RNU2-71P,8,81497820,81498008,-1,q21.13,snRNA
ENSG00000260916,CCPG1,15,55632230,55700708,-1,q21.3,protein_coding
ENSG00000256013,,16,10623297,10625939,1,p13.13,antisense
ENSG00000254181,SLC25A51P3,8,81507050,81507938,-1,q21.13,pseudogene
ENSG00000248125,,5,144809431,144830662,1,q32,lincRNA
ENSG00000253072,,11,15503354,15503439,-1,p15.2,snoRNA
ENSG00000207321,RNU6-160P,1,153304098,153304204,1,q21.3,snRNA
ENSG00000233002,,17,15638337,15652506,-1,p12,antisense
ENSG00000271691,,16,33654252,33654536,-1,p11.2,pseudogene
ENSG00000254946,,11,15574401,15612644,1,p15.2,lincRNA
ENSG00000222085,,5,77352448,77352570,-1,q14.1,miRNA
ENSG00000260310,,16,10670356,10672040,-1,p13.13,sense_intronic
ENSG00000237008,,1,153352297,153353275,-1,q21.3,pseudogene
ENSG00000243424,RN7SL107P,8,81525779,81526061,-1,q21.13,misc_RNA
ENSG00000214244,SETP21,5,59755675,59756566,-1,q12.1,pseudogene
ENSG00000090372,STRN4,19,47222764,47250251,-1,q13.32,protein_coding
ENSG00000249372,ATP6V1G1P6,5,77518008,77518341,1,q14.1,pseudogene
ENSG00000227574,,2,111206819,111208641,1,q13,antisense
ENSG00000254789,,11,15593569,15643937,-1,p15.2,lincRNA
ENSG00000254331,CKS1BP7,8,81557174,81557408,-1,q21.13,pseudogene
ENSG00000255282,WTAPP1,11,102617699,102707497,1,q22.2,pseudogene
ENSG00000055044,NOP58,2,203130439,203168389,1,q33.1,protein_coding
ENSG00000144619,CNTN4,3,2140497,3099645,1,p26.3,protein_coding
ENSG00000263279,,16,10785130,10786830,1,p13.13,antisense
ENSG00000251605,,5,77603327,77603738,1,q14.1,pseudogene
ENSG00000249363,,5,145107923,145108912,-1,q32,pseudogene
ENSG00000254695,,11,15665431,15726914,1,p15.2,lincRNA
ENSG00000121579,NAA50,3,113435307,113465147,-1,q13.2,protein_coding
ENSG00000212429,RNU11-6P,8,81661796,81661928,-1,q21.13,snRNA
ENSG00000250551,,5,95385819,95551223,1,q15,lincRNA
ENSG00000243951,RN7SL308P,8,81688901,81689197,-1,q21.13,misc_RNA
ENSG00000207065,RNU5A-2P,4,82255457,82255572,1,q21.21,snRNA
ENSG00000263241,,16,10812490,10813619,-1,p13.13,pseudogene
ENSG00000260312,,16,33660402,33661331,-1,p11.2,lincRNA
ENSG00000200331,RNU6-183P,5,77610740,77610849,-1,q14.1,snRNA
ENSG00000152931,PART1,5,59783540,59843484,1,q12.1,lincRNA
ENSG00000267227,,17,15652017,15652629,-1,p12,pseudogene
ENSG00000125779,PANK2,20,3869486,3907605,1,p13,protein_coding
ENSG00000254645,,11,15723509,15780444,-1,p15.2,lincRNA
ENSG00000231583,,2,111257677,111257812,1,q13,pseudogene
ENSG00000206714,,5,77612860,77612961,1,q14.1,misc_RNA
ENSG00000255858,,12,26468648,26470746,1,p12.1,lincRNA
ENSG00000236516,KLF2P4,2,132056793,132058017,-1,q21.1,pseudogene
ENSG00000233193,,17,15664928,15667083,-1,p12,lincRNA
ENSG00000270318,IGHV3OR16-11,16,33661363,33661819,-1,p11.2,IG_V_pseudogene
ENSG00000262107,,16,10813690,10813872,1,p13.13,pseudogene
ENSG00000224784,,1,153369067,153369247,-1,q21.3,pseudogene
ENSG00000251331,,4,82523951,82965397,-1,q21.22,lincRNA
ENSG00000245556,,5,77638189,77656331,-1,q14.1,lincRNA
ENSG00000265818,EEF1E1-BLOC1S5,6,8015959,8102763,-1,p24.3,protein_coding
ENSG00000227255,CDRT15P2,17,15668017,15668978,1,p12,pseudogene
ENSG00000189099,PRSS48,4,152198323,152212605,1,q31.3,protein_coding
ENSG00000239774,,3,180284506,180319723,-1,q26.33,lincRNA
ENSG00000261904,,16,10813872,10815321,-1,p13.13,pseudogene
ENSG00000203781,,1,153399496,153400877,-1,q21.3,pseudogene
ENSG00000260525,,16,33677506,33677935,-1,p11.2,pseudogene
ENSG00000133216,EPHB2,1,23037332,23241818,1,p36.12,protein_coding
ENSG00000227817,ARHGAP42P1,2,132085749,132088430,-1,q21.1,pseudogene
ENSG00000186509,OR9Q1,11,57791353,57949088,1,q12.1,protein_coding
ENSG00000248493,,5,145376781,145377566,1,q32,pseudogene
ENSG00000237677,,2,90294146,90294339,-1,p11.2,pseudogene
ENSG00000235430,ZSWIM5P1,17,15672031,15674740,-1,p12,pseudogene
ENSG00000254661,,11,15932503,15948989,1,p15.2,lincRNA
ENSG00000199986,RNU6-486P,3,180298845,180298951,1,q26.33,snRNA
ENSG00000255968,,12,26471886,26574395,1,p12.1,antisense
ENSG00000263841,RN7SL44P,1,153472943,153473240,-1,q21.3,misc_RNA
ENSG00000241946,,3,180307675,180307835,-1,q26.33,pseudogene
ENSG00000234047,,2,90300126,90300402,1,p11.2,pseudogene
ENSG00000262322,,16,10815555,10816925,-1,p13.13,pseudogene
ENSG00000251556,,5,145478969,145499975,1,q32,antisense
ENSG00000238279,,1,153506079,153507591,1,q21.3,antisense
ENSG00000254878,,11,16044736,16053061,1,p15.2,antisense
ENSG00000251829,RNA5SP436,17,15685655,15685769,1,p12,rRNA
ENSG00000243187,CCDC39-AS1,3,180397872,180418237,1,q26.33,antisense
ENSG00000256185,,12,26488797,26489883,-1,p12.1,lincRNA
ENSG00000207578,MIR583,5,95414842,95414916,1,q15,miRNA
ENSG00000231536,,2,111368493,111369981,1,q13,antisense
ENSG00000221556,,11,16145862,16145942,1,p15.2,miRNA
ENSG00000248282,,4,82654539,82655361,-1,q21.22,pseudogene
ENSG00000227018,IL6STP1,17,15686602,15687621,1,p12,pseudogene
ENSG00000225678,,11,102621801,102625674,-1,q22.2,pseudogene
ENSG00000242811,RN7SL229P,3,180454196,180454491,-1,q26.33,misc_RNA
ENSG00000234521,,2,74640147,74640608,-1,p13.1,pseudogene
ENSG00000213785,,11,16505631,16506218,-1,p15.1,pseudogene
ENSG00000269091,,19,50546453,50554319,-1,q13.33,antisense
ENSG00000242068,,3,180490538,180491702,-1,q26.33,pseudogene
ENSG00000260781,ARHGAP23P1,16,33709886,33739634,-1,p11.2,pseudogene
ENSG00000196796,,16,29049923,29064047,1,p11.2,protein_coding
ENSG00000239602,,5,145517318,145517944,1,q32,pseudogene
ENSG00000253210,,8,142136143,142140060,-1,q24.3,antisense
ENSG00000241943,RN7SL188P,11,16598398,16598682,1,p15.1,misc_RNA
ENSG00000271853,,1,153598808,153606816,-1,q21.3,processed_transcript
ENSG00000233155,HMGA1P8,2,74645249,74645569,-1,p13.1,pseudogene
ENSG00000262259,,16,10816922,10817212,-1,p13.13,pseudogene
ENSG00000237474,,2,90512495,90512771,-1,p11.1,pseudogene
ENSG00000199883,RN7SKP90,11,16863800,16864134,1,p15.1,misc_RNA
ENSG00000138709,LARP1B,4,128982423,129144086,1,q28.2,protein_coding
ENSG00000248448,COX5BP1,4,82841148,82841540,-1,q21.22,pseudogene
ENSG00000225971,,22,30532662,30533670,-1,q12.2,pseudogene
ENSG00000204666,,19,50553846,50570050,1,q13.33,sense_overlapping
ENSG00000251928,RNU6-585P,11,16995968,16996035,-1,p15.1,snRNA
ENSG00000237261,,2,90532368,90532626,1,p11.1,pseudogene
ENSG00000263196,,16,10817281,10817623,-1,p13.13,pseudogene
ENSG00000253307,,8,142262385,142263391,-1,q24.3,antisense
ENSG00000241473,,3,180538332,180539400,1,q26.33,pseudogene
ENSG00000244398,,11,16996240,16996560,-1,p15.1,pseudogene
ENSG00000224425,,2,132109787,132110812,-1,q21.1,pseudogene
ENSG00000179277,MEIS3P1,17,15689932,15690889,1,p12,pseudogene
ENSG00000216867,,2,111391524,111391910,1,q13,pseudogene
ENSG00000206997,RNU6-524P,5,95545825,95545931,-1,q15,snRNA
ENSG00000227264,ACTR3BP5,10,38989555,38991356,1,p11.1,pseudogene
ENSG00000253516,HMGB1P41,8,81724377,81724816,-1,q21.13,pseudogene
ENSG00000252762,,4,82849466,82849592,1,q21.22,snoRNA
ENSG00000254197,,8,142288327,142302961,1,q24.3,lincRNA
ENSG00000225676,,22,30580633,30603098,-1,q12.2,antisense
ENSG00000124802,EEF1E1,6,8073593,8102811,-1,p24.3,protein_coding
ENSG00000266493,,11,17029425,17029515,-1,p15.1,miRNA
ENSG00000248543,NPM1P41,4,82931818,82934248,-1,q21.22,pseudogene
ENSG00000269540,,19,50562139,50563489,-1,q13.33,pseudogene
ENSG00000264373,,17,30761958,30762047,-1,q11.2,pseudogene
ENSG00000254291,,8,142336229,142337236,1,q24.3,antisense
ENSG00000235881,,2,111467152,111474172,-1,q13,lincRNA
ENSG00000262158,,16,10817693,10818474,-1,p13.13,pseudogene
ENSG00000239516,FLYWCH1P1,3,180545765,180547638,-1,q26.33,pseudogene
ENSG00000254060,,8,81949199,81953066,1,q21.13,lincRNA
ENSG00000117481,NSUN4,1,46805849,46830824,1,p33,protein_coding
ENSG00000232530,,22,30635183,30636527,1,q12.2,antisense
ENSG00000184669,OR7E14P,11,17035545,17074583,1,p15.1,pseudogene
ENSG00000265519,,17,15691101,15691519,-1,p12,lincRNA
ENSG00000055118,KCNH2,7,150642049,150675403,-1,q36.1,protein_coding
ENSG00000169933,FRMPD4,X,12156585,12742642,1,p22.2,protein_coding
ENSG00000249746,,5,95549050,95550779,-1,q15,lincRNA
ENSG00000202100,,17,30790392,30790500,-1,q11.2,misc_RNA
ENSG00000268705,,19,21704145,21704698,-1,p12,pseudogene
ENSG00000239317,,5,145518334,145518571,1,q32,pseudogene
ENSG00000253595,,8,142350648,142354720,1,q24.3,antisense
ENSG00000155974,GRIP1,12,66741211,67197966,-1,q14.3,protein_coding
ENSG00000233087,,2,132118066,132121731,-1,q21.1,pseudogene
ENSG00000254177,,8,81970758,81979979,1,q21.13,lincRNA
ENSG00000266718,,17,30822554,30826351,1,q11.2,antisense
ENSG00000236330,RPL5P9,2,111725411,111726296,1,q13,pseudogene
ENSG00000183248,,19,7933605,7939326,-1,p13.2,protein_coding
ENSG00000271955,,2,59445815,60327335,-1,p16.1,lincRNA
ENSG00000226615,,2,91635931,91636149,1,p11.1,pseudogene
ENSG00000267890,,19,50578380,50579159,1,q13.33,lincRNA
ENSG00000268812,,22,30641984,30642987,1,q12.2,antisense
ENSG00000268081,,19,21737442,21752039,-1,p12,antisense
ENSG00000262381,,16,10818477,10819153,-1,p13.13,pseudogene
ENSG00000257501,,12,98107190,98155637,-1,q23.1,pseudogene
ENSG00000253214,,8,82066514,82076834,1,q21.13,lincRNA
ENSG00000213157,,3,180605465,180605863,-1,q26.33,pseudogene
ENSG00000268555,,19,21753624,21770124,-1,p12,lincRNA
ENSG00000088053,GP6,19,55525073,55549632,-1,q13.42,protein_coding
ENSG00000238374,RNU7-180P,5,145624754,145624816,-1,q32,snRNA
ENSG00000265222,,17,30836972,30850442,-1,q11.2,sense_intronic
ENSG00000227004,,2,200736895,200737101,1,q33.1,pseudogene
ENSG00000234541,CHEK2P5,10,39006326,39012360,1,p11.1,pseudogene
ENSG00000108599,AKAP10,17,19807615,19881656,-1,p11.2,protein_coding
ENSG00000250826,HNRNPA3P13,4,83049688,83050809,1,q21.22,pseudogene
ENSG00000262488,,16,10934241,10935401,-1,p13.13,pseudogene
ENSG00000261655,,8,142363503,142365465,-1,q24.3,sense_overlapping
ENSG00000250025,,5,145686661,145756526,-1,q32,antisense
ENSG00000241528,,22,30770930,30773862,-1,q12.2,antisense
ENSG00000264378,,11,17076459,17076554,1,p15.1,miRNA
ENSG00000267815,,19,50813279,50813796,-1,q13.33,antisense
ENSG00000233891,,2,59465851,59960531,-1,p16.1,lincRNA
ENSG00000263717,,17,30839887,30846368,-1,q11.2,sense_intronic
ENSG00000244998,,8,142400039,142402674,-1,q24.3,antisense
ENSG00000123810,B9D2,19,41860326,41870078,-1,q13.2,protein_coding
ENSG00000227679,,10,39055226,39055622,-1,p11.1,pseudogene
ENSG00000221322,,11,17095499,17095582,1,p15.1,miRNA
ENSG00000085365,SCAMP1,5,77656339,77776562,1,q14.1,protein_coding
ENSG00000254014,,8,82156391,82156573,1,q21.13,pseudogene
ENSG00000262151,,16,10958771,10982609,-1,p13.13,antisense
ENSG00000272034,SNORD14A,11,17096201,17096291,-1,p15.1,snoRNA
ENSG00000116096,SPR,2,73114489,73119287,1,p13.2,protein_coding
ENSG00000250158,,5,95583480,95614455,1,q15,lincRNA
ENSG00000273350,,22,30816501,30816901,1,q12.2,sense_intronic
ENSG00000266599,,17,30845971,30858510,1,q11.2,antisense
ENSG00000233832,,10,39076135,39076239,1,p11.1,pseudogene
ENSG00000271959,,8,142444645,142448054,1,q24.3,antisense
ENSG00000268240,,19,21770234,21777430,-1,p12,lincRNA
ENSG00000240302,RN7SL717P,2,200765806,200766100,-1,q33.1,misc_RNA
ENSG00000201403,SNORD14B,11,17097326,17097415,-1,p15.1,snoRNA
ENSG00000233285,,2,132126635,132127284,-1,q21.1,pseudogene
ENSG00000222915,RNU6-564P,22,30817034,30817137,1,q12.2,snRNA
ENSG00000201649,,2,201237898,201237992,1,q33.1,misc_RNA
ENSG00000163631,ALB,4,74262831,74287129,1,q13.3,protein_coding
ENSG00000229485,KSR1P1,10,42644758,42644997,-1,q11.21,pseudogene
ENSG00000263013,,16,11032743,11033901,-1,p13.13,sense_intronic
ENSG00000204581,,2,111855922,111873165,-1,q13,antisense
ENSG00000201586,RNU6-593P,11,17137199,17137310,-1,p15.1,snRNA
ENSG00000238854,,8,142457575,142457649,1,q24.3,snoRNA
ENSG00000272689,,22,30817195,30817525,-1,q12.2,sense_intronic
ENSG00000265337,,17,30856026,30857067,-1,q11.2,sense_intronic
ENSG00000264798,,2,201251898,201251987,1,q33.1,miRNA
ENSG00000253605,HNRNPA1P38,8,142469175,142470131,1,q24.3,pseudogene
ENSG00000165816,VWA2,10,115999018,116051272,1,q25.3,protein_coding
ENSG00000262222,,16,11034576,11036878,1,p13.13,antisense
ENSG00000240808,,11,17159523,17159812,-1,p15.1,pseudogene
ENSG00000272030,,1,153603914,153606873,-1,q21.3,antisense
ENSG00000219041,IGKV1OR2-118,2,91679087,91679734,1,p11.1,IG_V_pseudogene
ENSG00000202485,RNU6-499P,4,83095700,83095806,1,q21.22,snRNA
ENSG00000149635,OCSTAMP,20,45169585,45179213,-1,q13.12,protein_coding
ENSG00000271182,,19,21817635,21817977,-1,p12,pseudogene
ENSG00000273428,,22,30831531,30832234,1,q12.2,lincRNA
ENSG00000234568,BIN2P1,4,83196224,83197753,1,q21.22,pseudogene
ENSG00000221123,,8,143026860,143026986,1,q24.3,miRNA
ENSG00000196900,C5orf48,5,125967414,125971979,1,q23.2,protein_coding
ENSG00000229917,RPL7P46,16,11120881,11121620,1,p13.13,pseudogene
ENSG00000213779,,11,17215036,17215855,1,p15.1,pseudogene
ENSG00000203606,,22,30831531,30832231,1,q12.2,pseudogene
ENSG00000007541,PIGQ,16,616995,634136,1,p13.3,protein_coding
ENSG00000271724,,5,145755154,145755782,-1,q32,lincRNA
ENSG00000254183,,8,143049452,143050202,-1,q24.3,pseudogene
